problem_id,in_registry_v4,terminal_stage,reason,source_artifact
math500_371,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_372,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_373,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_374,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_375,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_376,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_377,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_378,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_379,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_380,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_381,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_382,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_383,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_384,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_385,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_386,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_387,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_388,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_389,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_390,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_391,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_392,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_393,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_394,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_395,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_396,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_397,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_398,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_399,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_400,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_401,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_402,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_403,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_404,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_405,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_406,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_407,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_408,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_409,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_410,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_411,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_413,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_414,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_416,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_417,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_418,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_419,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_420,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_421,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_422,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_423,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_425,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_426,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_427,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_428,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_429,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_430,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_432,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_433,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_434,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_435,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_436,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_437,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_438,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_439,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_440,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_441,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_442,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_443,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_444,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_445,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_447,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_448,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_449,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_450,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_451,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_452,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_453,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_454,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_455,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_456,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_457,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_458,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_459,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_460,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_461,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_462,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_463,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_464,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_465,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_466,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_467,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_468,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_469,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_470,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_471,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_472,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_473,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_474,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_475,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_476,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_477,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_478,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_479,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_480,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_481,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_482,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_483,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_484,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_485,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_486,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_487,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_488,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_489,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_490,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_491,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_493,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_494,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_495,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_496,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_497,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_498,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_499,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
